HIGH,TRD_DT,CHG,SECU_CODE,VOLUME,TURN,PRE_CLOSE,LOW,SWING,CLOSE,ADJ_TYPE,PCT_CHG,OPEN,AMT
3.8996,20101124,0.04,000005.SZE,64223.59,0.7029,3.85,3.8198,0.0208,3.8899,before,1.0390000000000001,3.85,24830348.8
4.0302,20101125,0.11,000005.SZE,119497.35,1.3078,3.8899,3.8996,0.0334,4.0,before,2.8278,3.9298,47438016.9
4.0,20101126,-0.08,000005.SZE,118332.06,1.295,4.0,3.8899,0.0275,3.9201,before,-2.0,4.0,46403936.2
3.9395,20101129,0.0,000005.SZE,49794.84,0.545,3.9201,3.8802,0.0153,3.9201,before,0.0,3.9104,19474745.9
3.9395,20101130,-0.07,000005.SZE,106659.1,1.1673,3.9201,3.7399,0.051,3.85,before,-1.7857,3.9201,40836554.7
3.9104,20101201,-0.01,000005.SZE,55878.28,0.6115,3.85,3.81,0.026000000000000002,3.8403,before,-0.2597,3.8403,21528803.2
3.9201,20101202,0.03,000005.SZE,63607.91,0.6961,3.8403,3.85,0.0182,3.8705,before,0.7813,3.8597,24680434.6
3.9395,20101203,0.04,000005.SZE,93272.51,1.0208,3.8705,3.85,0.0233,3.9104,before,1.0336,3.8705,36327731.0
3.9298,20101206,-0.02,000005.SZE,63534.11,0.6953,3.9104,3.8705,0.0153,3.8899,before,-0.5115,3.8899,24764632.2
4.0496,20101207,0.11,000005.SZE,181590.99,1.9873,3.8899,3.85,0.0514,4.0,before,2.8278,3.8899,72499567.6
3.96,20101208,-0.09,000005.SZE,97685.86,1.0691,4.0,3.8899,0.0175,3.9104,before,-2.25,3.9503,38312429.0
3.9104,20101209,-0.1,000005.SZE,123552.25,1.3522,3.9104,3.7895,0.0307,3.81,before,-2.5575,3.8996,47305403.6
3.8295,20101210,0.01,000005.SZE,44749.49,0.4897,3.81,3.7701,0.0157,3.8198,before,0.2625,3.8003,17035963.4
3.8996,20101213,0.06,000005.SZE,95491.82,1.0451,3.8198,3.8198,0.0209,3.8802,before,1.5707,3.8295,36937685.7
3.96,20101214,0.03,000005.SZE,107781.74,1.1796,3.8802,3.85,0.0284,3.9104,before,0.7732,3.8996,42038860.3
3.8996,20101215,-0.06,000005.SZE,77190.46,0.8448,3.9104,3.85,0.0128,3.85,before,-1.5345,3.8996,29854181.5
3.9104,20101217,0.03,000005.SZE,48489.06,0.5307,3.85,3.8597,0.013000000000000001,3.8802,before,0.7792,3.8597,18806237.5
3.8996,20101220,-0.06,000005.SZE,75799.74,0.8296,3.8802,3.7798,0.0309,3.8198,before,-1.5464,3.8802,28992300.9
3.96,20101221,0.12,000005.SZE,174561.99,1.9104,3.8198,3.81,0.0393,3.9395,before,3.1414,3.8295,68177926.3
3.96,20101222,-0.08,000005.SZE,90396.97,0.9893,3.9395,3.85,0.0279,3.8597,before,-2.0305,3.9298,35258251.4
3.9298,20101223,-0.01,000005.SZE,64665.5,0.7077,3.8597,3.8403,0.0233,3.85,before,-0.2591,3.8597,25069970.4
4.0399,20101224,0.06,000005.SZE,181780.75,1.9894,3.85,3.8295,0.0545,3.9104,before,1.5584,3.8597,71884460.1
3.9104,20101227,-0.14,000005.SZE,130151.61,1.4244,3.9104,3.7604,0.0384,3.7701,before,-3.5806,3.8899,50041697.3
3.7895,20101228,-0.11,000005.SZE,102316.24,1.1197,3.7701,3.6298,0.0424,3.6601,before,-2.9178,3.7701,37939778.3
3.7,20101229,0.02,000005.SZE,30534.43,0.3342,3.6601,3.6504,0.0137,3.6795,before,0.5464,3.6601,11209283.0
3.7,20101230,-0.04,000005.SZE,50474.53,0.5524,3.6795,3.5996,0.0272,3.6396,before,-1.087,3.7,18343997.8
3.6698,20101231,0.03,000005.SZE,57135.78,0.6253,3.6396,3.6104,0.0165,3.6698,before,0.8242,3.6504,20795618.6
3.7895,20110104,0.08,000005.SZE,111288.34,1.2179,3.6698,3.6601,0.0354,3.7496,before,2.1798,3.6795,41720982.5
3.7895,20110105,0.0,000005.SZE,74331.64,0.8135,3.7496,3.7,0.024,3.7496,before,0.0,3.7496,27804065.1
3.8003,20110106,0.01,000005.SZE,64685.83,0.7079,3.7496,3.7399,0.016,3.7604,before,0.2667,3.7399,24426384.5
3.8996,20110107,0.06,000005.SZE,122615.79,1.3419,3.7604,3.7399,0.0426,3.8198,before,1.5957,3.7604,47118612.7
3.85,20110110,-0.1,000005.SZE,63304.73,0.6928,3.8198,3.7,0.0393,3.7205,before,-2.6178,3.81,23910484.2
3.8003,20110111,0.07,000005.SZE,62109.85,0.6797,3.7205,3.6903,0.0296,3.7895,before,1.8817,3.7302,23356130.1
3.8705,20110112,0.04,000005.SZE,82406.63,0.9019,3.7895,3.7604,0.028999999999999998,3.8295,before,1.0554,3.7798,31503576.3
3.8198,20110113,-0.06,000005.SZE,32448.42,0.3551,3.8295,3.7604,0.0157,3.7701,before,-1.5666,3.8198,12275702.7
3.7701,20110114,-0.05,000005.SZE,35517.04,0.3887,3.7701,3.7,0.0186,3.7205,before,-1.3263,3.7604,13247200.7
3.7205,20110117,-0.19,000005.SZE,74705.75,0.8176,3.7205,3.4896,0.0618,3.5295,before,-5.1075,3.7205,26867604.2
3.5705,20110118,0.0,000005.SZE,35340.35,0.3868,3.5295,3.5004,0.0198,3.5295,before,0.0,3.5004,12466649.6
3.5802,20110119,0.04,000005.SZE,43925.22,0.4807,3.5295,3.5004,0.0227,3.5705,before,1.1331,3.5295,15565232.1
3.5705,20110120,-0.15,000005.SZE,54893.71,0.6008,3.5705,3.4097,0.0448,3.4205,before,-4.2017,3.5597,19157598.3
3.5004,20110121,0.03,000005.SZE,49015.0,0.5364,3.4205,3.4097,0.0263,3.4497,before,0.8772,3.4205,16922983.2
3.4896,20110124,-0.02,000005.SZE,41565.84,0.4549,3.4497,3.4,0.0261,3.4302,before,-0.5797,3.4497,14302691.9
3.4702,20110125,-0.02,000005.SZE,33296.22,0.3644,3.4302,3.3903,0.0233,3.4097,before,-0.5831,3.4302,11382086.5
3.4497,20110126,0.03,000005.SZE,26142.16,0.2861,3.4097,3.4097,0.0117,3.4399,before,0.8798,3.4097,8975039.4
3.4497,20110127,0.01,000005.SZE,49651.27,0.5434,3.4399,3.3903,0.0174,3.4497,before,0.2907,3.4302,17002296.7
3.4896,20110128,0.01,000005.SZE,43291.06,0.4738,3.4497,3.4399,0.0145,3.4604,before,0.2899,3.4497,14968436.0
3.5295,20110131,0.04,000005.SZE,59323.78,0.6492,3.4604,3.4399,0.026000000000000002,3.5004,before,1.1561,3.4604,20706894.7
3.5198,20110201,0.01,000005.SZE,40148.38,0.4394,3.5004,3.4702,0.0143,3.5101,before,0.2857,3.4702,14051673.7
3.5004,20110209,-0.06,000005.SZE,40986.32,0.4486,3.5101,3.4399,0.0171,3.4497,before,-1.7094,3.5004,14228918.3
3.5295,20110210,0.07,000005.SZE,55090.43,0.6029,3.4497,3.4399,0.0261,3.5198,before,2.029,3.4399,19270120.5
3.8705,20110211,0.35,000005.SZE,218540.42,2.3917,3.5198,3.5004,0.1051,3.8705,before,9.9432,3.5101,80977084.5
3.9902,20110214,0.04,000005.SZE,294668.32,3.2248,3.8705,3.7895,0.0517,3.9104,before,1.0336,3.8198,114181018.5
3.8996,20110215,-0.11,000005.SZE,147194.65,1.6109,3.9104,3.8003,0.0256,3.8003,before,-2.8133,3.8899,56668547.9
3.8597,20110216,0.03,000005.SZE,102218.79,1.1187,3.8003,3.7895,0.0184,3.8295,before,0.7895,3.81,39216834.3
3.8597,20110217,-0.03,000005.SZE,95177.79,1.0416,3.8295,3.7399,0.0313,3.8003,before,-0.7833,3.8403,36135716.0
3.8403,20110218,-0.01,000005.SZE,65737.83,0.7194,3.8003,3.7,0.0368,3.7895,before,-0.2632,3.7895,24855400.4
3.9503,20110221,0.15,000005.SZE,236102.02,2.5839,3.7895,3.7496,0.0528,3.9395,before,3.9578,3.7604,91796884.8
4.3204,20110222,0.28,000005.SZE,650539.16,7.1195,3.9395,3.9697,0.0888,4.2201,before,7.1066,3.9697,271143264.2
4.2697,20110223,-0.02,000005.SZE,202708.81,2.2184,4.2201,4.0604,0.0498,4.1996,before,-0.4739,4.1802,84752642.1
4.4596,20110224,0.14,000005.SZE,335118.45,3.6675,4.1996,4.1499,0.0738,4.3398,before,3.3333,4.1802,146344235.2
4.4197,20110225,-0.09,000005.SZE,185910.22,2.0346,4.3398,4.1996,0.0507,4.2503,before,-2.0737,4.2697,79634968.1
4.2999,20110228,0.0,000005.SZE,108643.84,1.189,4.2503,4.1402,0.0376,4.2503,before,0.0,4.2805,45878359.0
4.3398,20110301,0.03,000005.SZE,103076.03,1.1281,4.2503,4.2104,0.0306,4.2805,before,0.7059,4.2503,44019525.8
4.3204,20110302,0.02,000005.SZE,121954.0,1.3347,4.2805,4.2104,0.0257,4.2999,before,0.4673,4.2503,52025071.5
4.3301,20110303,-0.12,000005.SZE,100355.52,1.0983,4.2999,4.1802,0.0349,4.1802,before,-2.7907,4.2902,42546795.7
4.2298,20110304,0.03,000005.SZE,89039.55,0.9744,4.1802,4.1499,0.0191,4.2104,before,0.7177,4.1499,37320022.1
4.2805,20110307,0.01,000005.SZE,101539.65,1.1112,4.2104,4.1899,0.0214,4.2201,before,0.2375,4.2104,42896989.2
4.2503,20110308,-0.01,000005.SZE,78263.2,0.8565,4.2201,4.1499,0.0237,4.2104,before,-0.237,4.2298,32844869.4
4.2395,20110309,-0.04,000005.SZE,79989.19,0.8754,4.2104,4.1597,0.019,4.1704,before,-0.9501,4.2104,33544532.9
4.4305,20110310,0.15,000005.SZE,323912.61,3.5449,4.1704,4.1704,0.0624,4.3204,before,3.5971,4.1802,140334575.8
4.3398,20110311,-0.08,000005.SZE,135234.86,1.48,4.3204,4.1899,0.0347,4.2395,before,-1.8519,4.2805,57589601.6
4.1996,20110314,-0.05,000005.SZE,107425.19,1.1757,4.2395,4.1499,0.0118,4.1899,before,-1.1792,4.1899,44800996.5
4.1996,20110315,-0.12,000005.SZE,126210.75,1.3812,4.1899,3.9503,0.0597,4.0701,before,-2.864,4.1996,51432112.0
4.1197,20110316,0.04,000005.SZE,72846.76,0.7972,4.0701,4.0302,0.0221,4.11,before,0.9828,4.0496,29788386.0
4.1003,20110317,-0.06,000005.SZE,62455.29,0.6835,4.11,4.0097,0.0219,4.0496,before,-1.4599,4.1003,25302393.8
4.1402,20110318,0.06,000005.SZE,53314.01,0.5835,4.0496,4.0496,0.0222,4.11,before,1.4815,4.0604,21793714.4
4.1402,20110321,-0.02,000005.SZE,40385.33,0.442,4.11,4.0701,0.017,4.0895,before,-0.4866,4.11,16535745.8
4.11,20110322,-0.03,000005.SZE,48353.18,0.5292,4.0895,4.0097,0.0244,4.0604,before,-0.7335,4.0798,19540768.2
4.1996,20110323,0.1,000005.SZE,95735.74,1.0477,4.0604,4.0399,0.0394,4.1597,before,2.4631,4.0399,39592094.8
4.1704,20110324,-0.02,000005.SZE,43140.65,0.4721,4.1597,4.1305,0.0096,4.1402,before,-0.4808,4.1597,17884359.5
4.1996,20110325,0.03,000005.SZE,68471.32,0.7493,4.1402,4.1305,0.0169,4.1704,before,0.7246,4.1402,28572924.2
4.2395,20110328,0.04,000005.SZE,101764.89,1.1137,4.1704,4.1704,0.0168,4.2104,before,0.9592,4.1802,42786698.7
4.3798,20110329,-0.01,000005.SZE,196006.31,2.1451,4.2104,4.1305,0.0594,4.1996,before,-0.2375,4.1996,83252030.7
4.2298,20110330,-0.06,000005.SZE,87150.7,0.9538,4.1996,4.1402,0.0214,4.1402,before,-1.4286,4.1996,36416168.5
4.1802,20110331,-0.09,000005.SZE,123599.87,1.3527,4.1402,4.0205,0.0386,4.0496,before,-2.1739,4.1499,50439115.0
4.1704,20110401,0.09,000005.SZE,50465.89,0.5523,4.0496,4.0604,0.0272,4.1402,before,2.2222,4.0701,20762736.9
4.1597,20110406,-0.01,000005.SZE,75405.36,0.8252,4.1402,4.0701,0.0217,4.1305,before,-0.2415,4.11,31070460.8
4.2805,20110407,0.07,000005.SZE,155716.82,1.7042,4.1305,4.1305,0.0363,4.1996,before,1.6949,4.1305,65359729.8
4.2395,20110408,-0.01,000005.SZE,66152.93,0.7240000000000001,4.1996,4.1704,0.0167,4.1899,before,-0.2381,4.2104,27722875.9
4.2201,20110411,-0.04,000005.SZE,79734.32,0.8726,4.1899,4.1402,0.0191,4.1499,before,-0.9547,4.1802,33322644.0
4.2503,20110412,0.1,000005.SZE,137097.99,1.5004,4.1499,4.1197,0.0313,4.2503,before,2.4096,4.1197,57621061.0
4.2697,20110413,0.01,000005.SZE,101448.36,1.1103,4.2503,4.1996,0.0165,4.26,before,0.2353,4.2503,43013504.3
4.26,20110414,-0.06,000005.SZE,80857.51,0.8849,4.26,4.1899,0.0164,4.1996,before,-1.4085,4.26,34125018.8
4.3096,20110415,0.06,000005.SZE,143475.76,1.5702,4.1996,4.1597,0.0357,4.26,before,1.4286,4.1899,60938246.7
4.2902,20110418,0.02,000005.SZE,148270.02,1.6227,4.26,4.2201,0.0164,4.2805,before,0.4695,4.26,63097720.2
4.2697,20110419,-0.12,000005.SZE,125696.04,1.3756,4.2805,4.1402,0.0304,4.1597,before,-2.8037,4.2697,52648044.6
4.1996,20110420,-0.02,000005.SZE,86543.05,0.9471,4.1597,4.1305,0.0168,4.1402,before,-0.4808,4.1704,35995835.7
4.1899,20110421,0.02,000005.SZE,114730.74,1.2556,4.1402,4.1197,0.0169,4.1597,before,0.4831,4.1499,47608936.0
4.1802,20110422,-0.02,000005.SZE,68925.73,0.7543,4.1597,4.1305,0.012,4.1402,before,-0.4808,4.1704,28610952.4
4.1402,20110425,-0.07,000005.SZE,91738.3,1.004,4.1402,4.0604,0.0193,4.0701,before,-1.6908,4.1402,37411474.4
4.1003,20110426,-0.01,000005.SZE,47606.14,0.521,4.0701,4.0302,0.0172,4.0604,before,-0.2457,4.0496,19312753.3
4.0895,20110427,-0.11,000005.SZE,69629.82,0.762,4.0604,3.9298,0.0394,3.9503,before,-2.7094,4.0604,28020809.9
3.9805,20110428,-0.14,000005.SZE,81477.35,0.8917,3.9503,3.8003,0.0456,3.81,before,-3.5443,3.9697,31626540.0
3.8705,20110429,0.05,000005.SZE,42643.68,0.4667,3.81,3.7701,0.0262,3.8597,before,1.3123,3.8295,16325271.7
4.2503,20120424,0.39,000005.SZE,662241.22,7.2476,3.8597,3.9697,0.0725,4.2503,before,10.1036,4.2503,275597539.3
4.6204,20120425,0.09,000005.SZE,651384.78,7.1288,4.2503,4.11,0.12,4.3398,before,2.1176,4.2395,285298793.9
4.4197,20120426,-0.16,000005.SZE,305054.77,3.3385,4.3398,4.1597,0.0599,4.1802,before,-3.6866,4.2503,130060239.0
4.1899,20120427,-0.21,000005.SZE,241047.49,2.638,4.1802,3.9503,0.0574,3.9697,before,-5.0239,4.1402,97477629.0
4.0205,20120502,-0.11,000005.SZE,195668.35,2.1414,3.9697,3.7798,0.0605,3.8597,before,-2.7708,3.9902,75654321.9
3.8802,20120503,-0.05,000005.SZE,132204.25,1.4468,3.8597,3.7798,0.0259,3.81,before,-1.2953,3.8295,50423908.2
3.8597,20120504,0.03,000005.SZE,84541.88,0.9252,3.81,3.81,0.0131,3.8403,before,0.7874,3.81,32455081.9
3.8597,20120507,-0.07,000005.SZE,118675.08,1.2988,3.8403,3.7302,0.0339,3.7701,before,-1.8229,3.85,44883114.2
3.7895,20120508,-0.03,000005.SZE,93480.98,1.0231,3.7701,3.7,0.0239,3.7399,before,-0.7958,3.7798,34909014.7
3.8003,20120509,0.05,000005.SZE,92419.52,1.0114,3.7399,3.7,0.0267,3.7895,before,1.3369,3.7097,34615207.7
3.7798,20120510,-0.07,000005.SZE,91543.55,1.0019,3.7895,3.6903,0.0237,3.7205,before,-1.847,3.7701,34146618.4
3.7399,20120511,-0.11,000005.SZE,97691.21,1.0691,3.7205,3.6104,0.0349,3.6104,before,-2.957,3.7205,35586572.6
3.6903,20120514,0.04,000005.SZE,73467.84,0.804,3.6104,3.6201,0.0194,3.6504,before,1.1079999999999999,3.6504,26880694.7
3.6298,20120515,-0.05,000005.SZE,59070.35,0.6465,3.6504,3.5597,0.0192,3.5996,before,-1.3699,3.6298,21171697.0
3.6201,20120516,-0.07,000005.SZE,61981.73,0.6783,3.5996,3.5198,0.0278,3.5295,before,-1.9444,3.5996,22125601.2
3.5802,20120517,0.04,000005.SZE,47663.1,0.5216,3.5295,3.5198,0.017,3.5705,before,1.1331,3.5198,16935420.0
3.5899,20120518,0.0,000005.SZE,46399.37,0.5078,3.5705,3.5295,0.0168,3.5705,before,0.0,3.55,16547065.4
3.5996,20120521,0.03,000005.SZE,47006.73,0.5144,3.5705,3.55,0.013999999999999999,3.5996,before,0.8403,3.5597,16827895.8
3.6201,20120522,0.01,000005.SZE,58020.05,0.635,3.5996,3.5802,0.0111,3.6104,before,0.2778,3.5996,20872984.0
3.7097,20120523,0.07,000005.SZE,108102.29,1.1831,3.6104,3.5899,0.0332,3.6795,before,1.9391,3.5899,39661676.3
3.7496,20120524,-0.04,000005.SZE,83326.81,0.9119,3.6795,3.6298,0.0326,3.6396,before,-1.087,3.6601,30653081.6
3.6903,20120525,-0.05,000005.SZE,69445.9,0.76,3.6396,3.5802,0.0302,3.5899,before,-1.3736,3.6396,25255105.9
3.6104,20120528,-0.07,000005.SZE,79065.75,0.8653,3.5899,3.4097,0.0557,3.5198,before,-1.9499,3.5996,27563829.2
3.5705,20120529,0.04,000005.SZE,61461.72,0.6726,3.5198,3.4896,0.0227,3.5597,before,1.1364,3.5101,21711640.5
3.6104,20120530,0.01,000005.SZE,57141.96,0.6254,3.5597,3.5295,0.0225,3.5705,before,0.2809,3.5597,20438393.6
3.5597,20120531,-0.04,000005.SZE,62089.27,0.6795,3.5705,3.5004,0.0168,3.5295,before,-1.1204,3.5597,21882550.4
3.55,20120601,-0.02,000005.SZE,45072.58,0.4933,3.5295,3.5004,0.0142,3.5101,before,-0.5666,3.5198,15842783.6
3.4896,20120604,-0.12,000005.SZE,86628.86,0.9481,3.5101,3.3903,0.0285,3.3903,before,-3.4188,3.4702,29791347.8
3.4205,20120605,0.02,000005.SZE,42613.33,0.4664,3.3903,3.3795,0.0118,3.4097,before,0.59,3.4,14472092.1
3.4302,20120606,-0.05,000005.SZE,41908.21,0.4586,3.4097,3.3396,0.0264,3.3601,before,-1.4663,3.4097,14179517.4
3.5597,20120607,0.09,000005.SZE,114970.2,1.2582,3.3601,3.3601,0.0595,3.4497,before,2.6786,3.3795,39797504.4
3.5295,20120608,-0.06,000005.SZE,86867.42,0.9507,3.4497,3.3795,0.0435,3.3903,before,-1.7391,3.5004,29962128.0
3.4497,20120611,0.05,000005.SZE,57906.32,0.6337,3.3903,3.3504,0.0295,3.4399,before,1.4749,3.4097,19746400.8
3.4896,20120612,0.02,000005.SZE,67005.03,0.7333,3.4399,3.3903,0.0291,3.4604,before,0.5814,3.4205,23037792.3
3.5295,20120613,0.01,000005.SZE,59107.43,0.6469,3.4604,3.4399,0.026000000000000002,3.4702,before,0.289,3.5101,20519022.9
3.4702,20120614,-0.06,000005.SZE,48761.2,0.5336,3.4702,3.4,0.0202,3.4097,before,-1.7291,3.4604,16765301.3
3.4399,20120615,-0.02,000005.SZE,39917.49,0.4369,3.4097,3.3396,0.0293,3.3903,before,-0.5865,3.4097,13527036.6
3.4205,20120618,0.0,000005.SZE,38577.73,0.4222,3.3903,3.3698,0.0147,3.3903,before,0.0,3.3903,13097506.2
3.4097,20120619,-0.02,000005.SZE,34528.37,0.3779,3.3903,3.3698,0.0118,3.3698,before,-0.59,3.4,11685439.8
3.4,20120620,-0.04,000005.SZE,63053.16,0.6901,3.3698,3.3202,0.0237,3.3299,before,-1.1869,3.3903,21085701.5
3.4399,20120621,0.02,000005.SZE,91859.9,1.0053,3.3299,3.3105,0.039,3.3504,before,0.6006,3.3299,30938424.4
3.4896,20120625,0.06,000005.SZE,174949.14,1.9146,3.3504,3.2597,0.0687,3.4097,before,1.791,3.3396,59655632.5
3.3903,20120626,-0.14,000005.SZE,103544.65,1.1332,3.4097,3.1098,0.0821,3.2705,before,-4.1056,3.3903,33647086.9
3.2597,20120627,-0.1,000005.SZE,69544.41,0.7611,3.2705,3.1605,0.0306,3.1702,before,-3.0581,3.2403,22359469.9
3.1098,20120629,-0.16,000005.SZE,95004.46,1.0397,3.1702,2.8799,0.0726,3.0105,before,-5.0473,3.1098,28281537.1
3.0202,20120702,-0.01,000005.SZE,45130.99,0.4939,3.0105,2.9695,0.0166,2.9997,before,-0.3322,3.0202,13512761.3
3.0396,20120703,0.01,000005.SZE,57112.26,0.625,2.9997,2.9695,0.0233,3.0105,before,0.3333,2.9997,17174436.6
3.0299,20120704,0.01,000005.SZE,38048.52,0.4164,3.0105,2.9803,0.0166,3.0202,before,0.3322,3.0202,11442413.1
2.9997,20120705,-0.12,000005.SZE,57533.99,0.6297,3.0202,2.8799,0.0397,2.9004,before,-3.9735,2.9997,16837298.2
2.99,20120706,0.06,000005.SZE,61450.49,0.6725,2.9004,2.8896,0.0345,2.9598,before,2.069,2.9198,18074518.8
2.9598,20120709,-0.16,000005.SZE,55481.47,0.6072,2.9598,2.7904,0.0574,2.8001,before,-5.4054,2.9404,15999386.6
2.8303,20120710,-0.07,000005.SZE,43715.17,0.4784,2.8001,2.7299,0.0357,2.7299,before,-2.5,2.7796,12102315.4
2.7504,20120711,0.0,000005.SZE,33519.44,0.3668,2.7299,2.7105,0.0147,2.7299,before,0.0,2.7299,9164047.8
2.7904,20120712,0.05,000005.SZE,34245.9,0.3748,2.7299,2.7202,0.0256,2.7796,before,1.8315,2.7397,9454433.5
2.8001,20120713,0.01,000005.SZE,32426.3,0.3549,2.7796,2.7602,0.0144,2.7904,before,0.3597,2.7699,8999039.6
2.7796,20120716,-0.09,000005.SZE,38343.56,0.4196,2.7904,2.69,0.0323,2.6997,before,-3.2258,2.7699,10422926.8
2.9695,20120717,0.27,000005.SZE,191511.05,2.0959,2.6997,2.6997,0.1,2.9695,before,10.0,2.7105,56130331.2
3.0504,20120718,-0.02,000005.SZE,206783.07,2.263,2.9695,2.8605,0.064,2.9501,before,-0.6734,2.9997,61319884.2
3.0504,20120719,0.05,000005.SZE,163194.3,1.786,2.9501,2.9004,0.0508,2.9997,before,1.6949,2.9296,48818667.8
3.1,20120720,0.01,000005.SZE,113482.73,1.242,2.9997,2.9501,0.05,3.0105,before,0.3333,2.99,34174023.1
2.9598,20120723,-0.11,000005.SZE,62126.77,0.6799,3.0105,2.8799,0.0266,2.9004,before,-3.6545,2.9501,18096262.6
2.9501,20120724,0.03,000005.SZE,32903.79,0.3601,2.9004,2.8605,0.031,2.9296,before,1.0345,2.8799,9586524.7
2.9404,20120725,-0.05,000005.SZE,45703.73,0.5002,2.9296,2.8702,0.0239,2.8799,before,-1.7065,2.9198,13264366.7
2.9198,20120726,-0.03,000005.SZE,32862.3,0.3596,2.8799,2.84,0.0278,2.8497,before,-1.0417,2.8896,9421078.4
2.8799,20120727,-0.02,000005.SZE,32515.76,0.3559,2.8497,2.8195,0.0211,2.8303,before,-0.7018,2.8605,9273045.4
2.8605,20120730,-0.07,000005.SZE,34559.78,0.3782,2.8303,2.7105,0.053,2.7602,before,-2.4735,2.8605,9592211.1
2.7699,20120731,-0.03,000005.SZE,24769.27,0.2711,2.7602,2.7105,0.0217,2.7299,before,-1.087,2.7504,6782609.5
2.7904,20120801,0.03,000005.SZE,24355.74,0.2665,2.7299,2.7105,0.0293,2.7602,before,1.0989,2.7202,6712003.6
2.8303,20120802,0.02,000005.SZE,36286.07,0.3971,2.7602,2.7397,0.0326,2.7796,before,0.7246,2.7602,10087726.6
2.8098,20120803,0.02,000005.SZE,29103.57,0.3185,2.7796,2.7504,0.0216,2.8001,before,0.7194,2.8098,8095531.1
2.8702,20120806,0.05,000005.SZE,40412.03,0.4423,2.8001,2.7699,0.0357,2.8497,before,1.7857,2.7904,11406560.6
2.9101,20120807,0.02,000005.SZE,49851.23,0.5456,2.8497,2.8497,0.0211,2.8702,before,0.7018,2.8605,14300599.5
2.8896,20120808,-0.02,000005.SZE,30490.01,0.3337,2.8702,2.8303,0.0209,2.8497,before,-0.6969,2.8799,8718034.8
3.14,20120809,0.29,000005.SZE,253273.31,2.7718,2.8497,3.1,0.013999999999999999,3.14,before,10.1754,3.14,79509741.5
3.3903,20120810,0.05,000005.SZE,422514.69,4.624,3.14,3.0601,0.1051,3.1896,before,1.5924,3.1,136181989.3
3.1702,20120813,-0.19,000005.SZE,174848.2,1.9135,3.1896,2.9997,0.0533,2.9997,before,-5.9561,3.1,53657020.4
3.0396,20120814,0.01,000005.SZE,101111.21,1.1066,2.9997,2.9101,0.0433,3.0105,before,0.3333,2.9803,30041718.6
3.0504,20120815,0.02,000005.SZE,97104.25,1.0627,3.0105,2.9404,0.0365,3.0299,before,0.6645,3.0105,29208695.0
3.0504,20120816,-0.07,000005.SZE,53566.16,0.5862,3.0299,2.9501,0.033,2.9598,before,-2.3102,3.0504,15962269.4
2.9598,20120817,-0.05,000005.SZE,53448.79,0.5849,2.9598,2.8497,0.0372,2.9101,before,-1.6892,2.9198,15572325.6
2.9004,20120820,-0.04,000005.SZE,53546.83,0.586,2.9101,2.8195,0.0275,2.8702,before,-1.3746,2.9004,15275493.5
2.9404,20120821,0.05,000005.SZE,49489.11,0.5416,2.8702,2.8497,0.0314,2.9198,before,1.7422,2.8702,14381802.9
2.99,20120822,0.03,000005.SZE,64322.26,0.7039,2.9198,2.8896,0.0342,2.9501,before,1.0274,2.9198,18942847.6
3.0299,20120823,0.04,000005.SZE,78602.45,0.8602,2.9501,2.9404,0.0305,2.99,before,1.3559,2.9803,23375468.2
3.0299,20120824,0.01,000005.SZE,97633.06,1.0685,2.99,2.9296,0.0334,2.9997,before,0.3344,2.99,29177886.0
3.0396,20120827,-0.07,000005.SZE,74461.56,0.8149,2.9997,2.9296,0.0367,2.9296,before,-2.3333,2.9803,22185722.7
2.9198,20120828,-0.06,000005.SZE,67534.25,0.7391,2.9296,2.8195,0.0341,2.8702,before,-2.0478,2.9101,19340329.8
2.8605,20120829,-0.08,000005.SZE,43656.06,0.4778,2.8702,2.7904,0.0244,2.7904,before,-2.7875,2.8605,12311166.3
2.8303,20120830,-0.03,000005.SZE,34951.5,0.3825,2.7904,2.7202,0.0394,2.7602,before,-1.0753,2.7904,9702399.1
2.8098,20120831,0.02,000005.SZE,19561.44,0.2141,2.7602,2.7504,0.0217,2.7796,before,0.7246,2.7699,5431375.9
2.84,20120903,0.05,000005.SZE,31029.16,0.3396,2.7796,2.7602,0.0288,2.8303,before,1.7986,2.7796,8741397.5
2.84,20120904,-0.05,000005.SZE,24978.85,0.2734,2.8303,2.7699,0.0247,2.7796,before,-1.7668,2.8303,7004038.2
2.8195,20120905,0.02,000005.SZE,29535.53,0.3232,2.7796,2.7602,0.0216,2.8001,before,0.7194,2.7796,8263590.2
2.84,20120906,0.02,000005.SZE,22308.15,0.2441,2.8001,2.8001,0.0143,2.8195,before,0.7143,2.8098,6277613.9
2.9501,20120907,0.09,000005.SZE,80544.64,0.8815,2.8195,2.8303,0.0426,2.9101,before,3.1915,2.8303,23313125.7
2.9404,20120910,0.01,000005.SZE,58545.63,0.6407,2.9101,2.8896,0.0172,2.9198,before,0.3436,2.9004,17041164.7
3.1303,20120911,0.1,000005.SZE,162004.04,1.7730000000000001,2.9198,2.8799,0.0856,3.0202,before,3.4247,2.9101,48751396.6
3.0396,20120912,-0.01,000005.SZE,92038.78,1.0073,3.0202,2.9598,0.0265,3.0105,before,-0.3311,3.0105,27534111.1
2.9997,20120913,-0.08,000005.SZE,57865.55,0.6333,3.0105,2.9296,0.0233,2.9296,before,-2.6578,2.9997,17180063.8
