HIGH,TRD_DT,CHG,SECU_CODE,VOLUME,TURN,PRE_CLOSE,LOW,SWING,CLOSE,ADJ_TYPE,PCT_CHG,OPEN,AMT
4.3657,20090226,-0.47,600004.SSE,103998.62,1.0246,4.2813,4.0166,0.081,4.0473,before,-5.4398,4.2736,88592723.0
4.0933,20090227,-0.04,600004.SSE,83320.33,0.8209,4.0473,3.9283,0.0404,4.0281,before,-0.4896,4.0434,67406359.0
4.0588,20090302,0.02,600004.SSE,74224.54,0.7313,4.0281,3.9589999999999996,0.0246,4.0358,before,0.24600000000000002,3.9974,60140789.0
4.0511,20090303,-0.02,600004.SSE,50429.44,0.4968,4.0358,3.9168,0.0331,4.0281,before,-0.2454,3.9514,40671827.0
4.2544,20090304,0.42,600004.SSE,107221.66,1.0564,4.0281,4.0473,0.0517,4.2352,before,5.1661,4.0626,90350333.0
4.2851,20090305,-0.02,600004.SSE,121672.07,1.1987,4.2352,4.1508,0.0316,4.2276,before,-0.2339,4.2506,103452765.0
4.3081,20090306,0.07,600004.SSE,93856.33,0.9247,4.2276,4.1125,0.0469,4.2621,before,0.8206,4.1815,79736829.0
4.3235,20090309,-0.09,600004.SSE,110230.7,1.0859999999999999,4.2621,4.1662,0.0372,4.2161,before,-1.0465,4.2698,94738497.0
4.2851,20090310,0.11,600004.SSE,65305.08,0.6434,4.2161,4.1432,0.0341,4.2698,before,1.2926,4.1854,55557768.0
4.4194,20090311,-0.03,600004.SSE,127069.83,1.2519,4.2698,4.2506,0.0394,4.2544,before,-0.348,4.3311,111279133.0
4.2889,20090312,-0.13,600004.SSE,71346.07,0.7029,4.2544,4.1508,0.0326,4.1892,before,-1.5134,4.2122,60525391.0
4.2506,20090313,-0.19,600004.SSE,93764.67,0.9238,4.1892,4.078,0.0414,4.0971,before,-2.2459,4.2506,78460409.0
4.2352,20090316,0.26,600004.SSE,57954.75,0.5710000000000001,4.0971,4.0511,0.0447,4.2276,before,3.1439,4.1086,48580111.0
4.3695,20090317,0.22,600004.SSE,106100.98,1.0453,4.2276,4.1854,0.0434,4.335,before,2.5791,4.1892,92071730.0
4.4232,20090318,0.02,600004.SSE,106744.41,1.0517,4.335,4.3005,0.0286,4.3427,before,0.2286,4.3427,93950186.0
4.4194,20090319,0.14,600004.SSE,123415.35,1.2159,4.3427,4.3311,0.0205,4.4155,before,1.5964,4.3503,109247588.0
4.4232,20090320,-0.13,600004.SSE,92434.04,0.9107,4.4155,4.3311,0.0213,4.3503,before,-1.459,4.4194,81705029.0
4.4347,20090323,0.15,600004.SSE,95979.1,0.9456,4.3503,4.3503,0.0194,4.4232,before,1.7084,4.3580000000000005,85420421.0
4.5575,20090324,0.19,600004.SSE,148353.52,1.4616,4.4232,4.4577,0.0224,4.5191,before,2.1277,4.4769,135220064.0
4.5421,20090325,-0.31,600004.SSE,104689.78,1.0314,4.5191,4.3580000000000005,0.0406,4.3657,before,-3.3991,4.4616,94465031.0
4.4884,20090326,0.23,600004.SSE,95223.53,0.9382,4.3657,4.2851,0.0465,4.4769,before,2.6107,4.3849,84759864.0
4.5805,20090327,0.15,600004.SSE,122285.12,1.2048,4.4769,4.4769,0.0232,4.5537,before,1.6593,4.4846,111928279.0
4.5613,20090330,-0.19,600004.SSE,123829.9,1.22,4.5537,4.4079,0.0337,4.4577,before,-2.0675,4.5575,112015380.0
4.4693,20090331,0.02,600004.SSE,98418.81,0.9696,4.4577,4.3580000000000005,0.0244,4.4693,before,0.2222,4.3657,87806749.0
4.5958,20090401,0.2,600004.SSE,144168.05,1.4204,4.4693,4.4501,0.0333,4.569,before,2.2173,4.4846,131282804.0
4.6918,20090402,-0.09,600004.SSE,249752.95,2.4606,4.569,4.4999,0.0423,4.523,before,-0.9761,4.569,232296144.0
4.5728,20090403,-0.14,600004.SSE,180458.41,1.7779,4.523,4.4386,0.0296,4.4539,before,-1.5334,4.5537,163326515.0
4.523,20090407,0.07,600004.SSE,75327.23,0.7421,4.4539,4.4271,0.0211,4.4884,before,0.7786,4.4577,67992765.0
4.4769,20090408,-0.3,600004.SSE,117119.04,1.1539,4.4884,4.3235,0.0342,4.3388,before,-3.3113,4.4616,103684426.0
4.3925,20090409,0.1,600004.SSE,72896.53,0.7182,4.3388,4.3081,0.0194,4.3887,before,1.1416,4.3311,64042756.0
4.4923,20090410,0.2,600004.SSE,90851.94,0.8951,4.3887,4.3887,0.0237,4.4884,before,2.2573,4.4079,81608361.0
4.5882,20090413,0.13,600004.SSE,162363.18,1.5996,4.4884,4.4846,0.0232,4.5537,before,1.4349,4.4999,148510161.0
4.6764,20090414,0.01,600004.SSE,202706.52,1.9971,4.5537,4.5268,0.0326,4.5575,before,0.1088,4.5421,187761429.0
4.5882,20090415,0.01,600004.SSE,139577.15,1.3751,4.5575,4.4769,0.0239,4.5613,before,0.1087,4.5575,128035129.0
4.7071,20090416,0.27,600004.SSE,259135.14,2.5531,4.5613,4.546,0.0347,4.6956,before,2.9316,4.5767,242536280.0
4.7109,20090417,-0.16,600004.SSE,167957.54,1.6548,4.6956,4.5805,0.0274,4.6189,before,-1.6878,4.6994,157320820.0
4.7493,20090420,0.22,600004.SSE,156370.3,1.5406,4.6189,4.5767,0.0376,4.7263,before,2.3605,4.5958,147844310.0
4.7263,20090421,-0.08,600004.SSE,128813.52,1.2691,4.7263,4.5958,0.0273,4.6879,before,-0.8386,4.6534,120933292.0
4.8184,20090422,-0.29,600004.SSE,239055.6,2.3552,4.6879,4.523,0.0634,4.5421,before,-3.0655,4.7071,227959912.0
4.569,20090423,-0.03,600004.SSE,107484.35,1.0590000000000002,4.5421,4.4194,0.0327,4.5268,before,-0.3272,4.5115,97454546.0
4.546,20090424,-0.12,600004.SSE,81422.01,0.8022,4.5268,4.4501,0.0219,4.4693,before,-1.3129,4.546,73761435.0
4.4923,20090427,-0.21,600004.SSE,86672.31,0.8539,4.4693,4.335,0.0355,4.3657,before,-2.3282,4.4731,76937360.0
4.3503,20090428,-0.12,600004.SSE,102014.01,1.0051,4.3657,4.2352,0.0261,4.3043,before,-1.3621,4.3427,88194264.0
4.3849,20090429,0.16,600004.SSE,108604.29,1.07,4.3043,4.2736,0.0253,4.3849,before,1.8412,4.3005,95271512.0
4.4155,20090430,-0.03,600004.SSE,144270.34,1.4214,4.3849,4.3388,0.0169,4.3695,before,-0.33899999999999997,4.3849,127359884.0
4.4884,20090504,0.23,600004.SSE,162472.15,1.6007,4.3695,4.3580000000000005,0.0295,4.4846,before,2.6077,4.3695,145205420.0
4.523,20090505,0.03,600004.SSE,181609.26,1.7893,4.4846,4.4271,0.021,4.4999,before,0.3315,4.5038,163760330.0
4.5345,20090506,0.07,600004.SSE,171600.53,1.6906,4.4999,4.4501,0.0187,4.5345,before,0.7709,4.4923,155674327.0
4.5575,20090507,-0.15,600004.SSE,167970.08,1.6549,4.5345,4.4232,0.0295,4.4577,before,-1.6393,4.5537,152038495.0
4.546,20090508,0.17,600004.SSE,195357.72,1.9247,4.4577,4.4271,0.0267,4.5421,before,1.8889,4.4539,177584501.0
4.6304,20090511,-0.24,600004.SSE,215290.48,2.1211,4.5421,4.4155,0.048,4.4232,before,-2.6172,4.5383,197055278.0
4.4769,20090512,0.1,600004.SSE,104298.88,1.0276,4.4232,4.3657,0.0258,4.4731,before,1.1198,4.3733,93014293.0
4.546,20090513,0.14,600004.SSE,134947.32,1.3295,4.4731,4.4501,0.0221,4.5421,before,1.5504,4.4731,122993166.0
4.5805,20090514,0.01,600004.SSE,155023.7,1.5273,4.5421,4.4884,0.0207,4.546,before,0.1091,4.5076,141892623.0
4.5882,20090515,-0.08,600004.SSE,124981.2,1.2313,4.546,4.4577,0.0283,4.5076,before,-0.8715,4.5728,113852741.0
4.4999,20090518,-0.04,600004.SSE,91852.13,0.9049,4.5076,4.4079,0.0198,4.4884,before,-0.4396,4.4923,82454844.0
4.5115,20090519,-0.01,600004.SSE,131098.6,1.2916,4.4884,4.4577,0.0121,4.4846,before,-0.1104,4.5038,118682215.0
4.4999,20090520,-0.14,600004.SSE,133108.19,1.3114,4.4846,4.404,0.021,4.4155,before,-1.547,4.4884,119306964.0
4.4232,20090521,-0.11,600004.SSE,110370.58,1.0874,4.4155,4.3196,0.0236,4.3580000000000005,before,-1.2346,4.4155,97330052.0
4.5038,20090522,0.25,600004.SSE,136946.7,1.3492,4.3580000000000005,4.3235,0.0409,4.4846,before,2.8409,4.3542,122888195.0
4.4884,20090525,-0.1,600004.SSE,179851.96,1.7719,4.4846,4.3311,0.0354,4.4347,before,-1.105,4.4155,160453858.0
4.546,20090526,0.13,600004.SSE,272814.37,2.6878,4.4347,4.4501,0.0223,4.4999,before,1.4525,4.4539,247199844.0
4.5191,20090527,-0.05,600004.SSE,99088.27,0.9762,4.4999,4.4386,0.0176,4.4731,before,-0.5507,4.5038,89469667.0
4.5613,20090601,0.15,600004.SSE,181820.89,1.7913,4.4731,4.4999,0.0144,4.546,before,1.6611,4.4999,166184993.0
4.5767,20090602,-0.02,600004.SSE,153744.19,1.5147,4.546,4.5191,0.0131,4.5383,before,-0.2179,4.5613,141132318.0
4.6419,20090603,0.14,600004.SSE,194042.0,1.9117,4.5383,4.5038,0.0306,4.6074,before,1.5284,4.546,179346149.0
4.6304,20090604,-0.09,600004.SSE,142051.88,1.3995,4.6074,4.5191,0.0247,4.5613,before,-0.9677,4.5805,130821259.0
4.6419,20090605,-0.04,600004.SSE,150620.67,1.4839,4.5613,4.5383,0.0228,4.5421,before,-0.4343,4.5882,139254643.0
4.5958,20090608,0.08,600004.SSE,106807.66,1.0523,4.5421,4.5191,0.0174,4.5805,before,0.8724,4.546,98275493.0
4.6074,20090609,0.03,600004.SSE,150914.48,1.4868,4.5805,4.4731,0.0292,4.5958,before,0.3243,4.5805,138286160.0
4.78,20090610,0.27,600004.SSE,374118.19,3.6859,4.5958,4.5805,0.0431,4.7301,before,2.9095,4.6035,355639379.0
4.7455,20090611,-0.23,600004.SSE,226929.33,2.2358,4.7301,4.6074,0.0293,4.6189,before,-2.4084,4.7071,214184945.0
4.6457,20090612,-0.14,600004.SSE,130239.22,1.2831,4.6189,4.5038,0.0311,4.546,before,-1.5021,4.6189,119931587.0
4.6189,20090615,0.11,600004.SSE,95905.77,0.9449,4.546,4.5191,0.0218,4.6035,before,1.1983,4.5421,88342810.0
4.6419,20090616,0.02,600004.SSE,96622.3,0.9519,4.6035,4.546,0.0205,4.6112,before,0.2153,4.5728,89603197.0
4.6918,20090617,0.12,600004.SSE,138747.61,1.367,4.6112,4.5805,0.0236,4.6726,before,1.2889,4.592,130075527.0
4.7148,20090618,0.03,600004.SSE,140065.22,1.38,4.6726,4.6457,0.0148,4.6879,before,0.3181,4.6879,132389744.0
4.9258,20090622,0.12,600004.SSE,309127.41,3.0456,4.6879,4.7148,0.0444,4.7455,before,1.2685,4.8797,300316980.0
4.9104,20090623,0.16,600004.SSE,306130.69,3.0161,4.7455,4.6534,0.0543,4.8260000000000005,before,1.6701,4.6802,295444151.0
4.9948,20090624,0.27,600004.SSE,317150.02,3.1246,4.8260000000000005,4.78,0.0441,4.9603,before,2.7721,4.8107,313621808.0
4.9718,20090625,-0.18,600004.SSE,179487.31,1.7683,4.9603,4.8337,0.027999999999999997,4.8682,before,-1.7982,4.9449,177264343.0
4.9028,20090626,-0.08,600004.SSE,91147.69,0.898,4.8682,4.8107,0.0193,4.8299,before,-0.8138,4.8951,88997664.0
4.9028,20090629,0.03,600004.SSE,106708.99,1.0513,4.8299,4.8145,0.0185,4.8452,before,0.3077,4.8299,104665406.0
4.8836,20090630,-0.21,600004.SSE,111290.5,1.0965,4.8452,4.7301,0.0317,4.7416,before,-2.1472,4.8452,107714840.0
4.7915,20090701,0.05,600004.SSE,137039.35,1.3501,4.7416,4.7263,0.0136,4.7646,before,0.5225,4.7416,131444842.0
4.8299,20090702,0.03,600004.SSE,152728.67,1.5047,4.7646,4.7378,0.0198,4.78,before,0.3119,4.78,147169311.0
4.8567,20090703,0.11,600004.SSE,141352.9,1.3926,4.78,4.7416,0.0238,4.8337,before,1.1399,4.7416,137297183.0
4.9373,20090706,0.13,600004.SSE,162135.68,1.5974,4.8337,4.7992,0.0287,4.8989,before,1.3319999999999999,4.8414,158822320.0
4.9488,20090707,-0.03,600004.SSE,155382.53,1.5309,4.8989,4.8452,0.0212,4.8836,before,-0.3033,4.9181,153541053.0
4.8759,20090708,-0.11,600004.SSE,129602.6,1.2769,4.8836,4.7646,0.0223,4.8299,before,-1.1156,4.8606,126042558.0
4.9143,20090709,0.16,600004.SSE,155321.12,1.5303,4.8299,4.8107,0.0215,4.9104,before,1.641,4.8184,153063177.0
4.9795,20090710,-0.04,600004.SSE,156876.76,1.5456,4.9104,4.8682,0.0222,4.8912,before,-0.4036,4.9296,155976740.0
5.0178,20090713,0.11,600004.SSE,197518.32,1.946,4.8912,4.8682,0.0304,4.9449,before,1.1145,4.8951,197651501.0
5.0639,20090714,0.22,600004.SSE,178940.24,1.7630000000000001,4.9449,4.9449,0.024,5.0524,before,2.2044,4.968,181476154.0
5.1176,20090715,-0.02,600004.SSE,205689.62,2.0265,5.0524,5.013999999999999,0.0206,5.0447,before,-0.1961,5.0677,210335965.0
5.0792,20090716,-0.11,600004.SSE,153554.62,1.5129,5.0447,4.9795,0.0196,4.9871,before,-1.0806,5.0524,155393289.0
5.037,20090717,-0.03,600004.SSE,139153.5,1.371,4.9871,4.9258,0.0228,4.9718,before,-0.2979,4.9871,139626048.0
5.1828,20090720,0.38,600004.SSE,238683.47,2.3516,4.9718,5.0102,0.0349,5.1636,before,3.7849,5.013999999999999,246575456.0
5.1636,20090721,-0.23,600004.SSE,174854.8,1.7227,5.1636,5.0332,0.025,5.0485,before,-2.2073,5.1636,179378561.0
5.0984,20090722,0.1,600004.SSE,142296.1,1.4019,5.0485,5.037,0.0118,5.0984,before,0.9814,5.0485,145647408.0
5.1214,20090723,-0.02,600004.SSE,125147.77,1.2329999999999999,5.0984,5.0293,0.0185,5.0869,before,-0.1944,5.1022,128063797.0
5.1483,20090724,-0.11,600004.SSE,153999.58,1.5172,5.0869,4.9795,0.0331,5.0332,before,-1.0711,5.0984,157523151.0
5.1981,20090727,0.27,600004.SSE,229586.92,2.2619,5.0332,5.0178,0.0354,5.1675,before,2.6575,5.0447,235885336.0
5.2058,20090728,0.01,600004.SSE,175345.17,1.7275,5.1675,5.0792,0.0249,5.1713,before,0.0959,5.1675,181935506.0
5.2173,20090729,-0.49,600004.SSE,232178.57,2.2875,5.1713,4.7608,0.0881,4.9296,before,-4.6935,5.1636,235668361.0
5.013999999999999,20090730,0.06,600004.SSE,143875.24,1.4175,4.9296,4.8260000000000005,0.0382,4.9603,before,0.603,4.9334,143243995.0
5.1329,20090731,0.29,600004.SSE,213732.73,2.1057,4.9603,4.9449,0.038,5.1022,before,2.8971,5.0102,216586470.0
5.2595,20090803,0.31,600004.SSE,230659.26,2.2725,5.1022,5.0907,0.033,5.2557,before,3.0097,5.1176,240717456.0
5.2902,20090804,0.05,600004.SSE,230388.27,2.2698,5.2557,5.1137,0.0339,5.2825,before,0.4713,5.247999999999998,242195824.0
5.6086,20090805,0.31,600004.SSE,451825.94,4.4515,5.2825,5.3401,0.0507,5.436,before,2.9081,5.3401,498456848.0
5.5204,20090806,-0.19,600004.SSE,240549.04,2.3699,5.436,5.2902,0.0426,5.3401,before,-1.7593,5.436,258639985.0
5.3823,20090807,-0.41,600004.SSE,224454.11,2.2114,5.3401,5.0984,0.0537,5.1329,before,-3.8643,5.3017,233610563.0
5.2288,20090810,0.07,600004.SSE,136362.49,1.3435,5.1329,5.0639,0.0324,5.1675,before,0.6863,5.1943,139545158.0
5.2135,20090811,-0.03,600004.SSE,107593.85,1.06,5.1675,5.1214,0.0175,5.1521,before,-0.2921,5.178999999999999,110371910.0
5.1368,20090812,-0.45,600004.SSE,154128.09,1.5185,5.1521,4.9104,0.0439,4.9258,before,-4.3945,5.1329,153362145.0
5.0102,20090813,0.12,600004.SSE,120268.87,1.1849,4.9258,4.9104,0.0204,4.9871,before,1.2257,4.9756,118653803.0
5.0025,20090814,-0.44,600004.SSE,118668.74,1.1692,4.9871,4.757,0.0494,4.7646,before,-4.44,4.9948,114985119.0
4.7992,20090817,-0.34,600004.SSE,137289.84,1.3526,4.7646,4.5728,0.0475,4.5958,before,-3.5903,4.7301,128119036.0
4.7301,20090818,0.18,600004.SSE,82671.7,0.8145,4.5958,4.5805,0.0329,4.6841,before,1.9715,4.5805,76257175.0
4.6879,20090819,-0.43,600004.SSE,106101.62,1.0453,4.6841,4.4347,0.0548,4.4693,before,-4.6187,4.6879,96083453.0
4.5958,20090820,0.21,600004.SSE,106164.93,1.046,4.4693,4.4577,0.0304,4.5728,before,2.3649,4.4731,95582720.0
4.6189,20090821,0.08,600004.SSE,108782.38,1.0717,4.5728,4.5076,0.0242,4.615,before,0.8801,4.5728,98960180.0
4.638,20090824,0.02,600004.SSE,95312.64,0.9390000000000001,4.615,4.5652,0.0164,4.6227,before,0.2181,4.6074,87236361.0
4.6035,20090825,-0.23,600004.SSE,106020.8,1.0445,4.6227,4.4117,0.0413,4.5076,before,-2.5027,4.5997,94841126.0
4.6534,20090826,0.22,600004.SSE,125468.92,1.2361,4.5076,4.4769,0.0391,4.6189,before,2.4554,4.4884,114626387.0
4.78,20090827,0.26,600004.SSE,239803.45,2.3626,4.6189,4.5843,0.0425,4.7493,before,2.8322,4.6074,225442506.0
4.7301,20090828,-0.28,600004.SSE,141803.63,1.3971,4.7493,4.5843,0.0307,4.6074,before,-2.9661,4.7148,130708095.0
4.5498,20090831,-0.59,600004.SSE,136876.09,1.3485,4.6074,4.2928,0.0557,4.312,before,-6.441,4.5345,119718638.0
4.3925,20090901,0.03,600004.SSE,85105.08,0.8385,4.312,4.2889,0.0245,4.3273,before,0.3501,4.3081,73342258.0
4.3618,20090902,0.04,600004.SSE,62121.19,0.612,4.3273,4.2621,0.0233,4.3465,before,0.4651,4.3158,53361028.0
4.5038,20090903,0.27,600004.SSE,126454.39,1.2459,4.3465,4.3235,0.0417,4.4846,before,3.125,4.3465,111255581.0
4.5038,20090904,0.01,600004.SSE,106889.47,1.0531,4.4846,4.4194,0.0191,4.4884,before,0.1122,4.4577,94838461.0
4.5498,20090907,0.0,600004.SSE,100988.64,0.995,4.4884,4.4616,0.0191,4.4884,before,0.0,4.5191,90629357.0
4.523,20090908,0.06,600004.SSE,82887.33,0.8166,4.4884,4.4194,0.0235,4.5191,before,0.6726,4.4846,73781544.0
4.5575,20090909,0.05,600004.SSE,90211.18,0.8888,4.5191,4.4769,0.0178,4.5421,before,0.5568,4.5191,81088664.0
4.5537,20090910,-0.09,600004.SSE,66160.84,0.6518,4.5421,4.4923,0.0133,4.4999,before,-0.9967,4.5421,59471935.0
4.5652,20090911,0.09,600004.SSE,69189.25,0.6817,4.4999,4.4769,0.019,4.5421,before,1.0067,4.4769,62383632.0
4.6227,20090914,0.15,600004.SSE,105727.69,1.0417,4.5421,4.5421,0.0177,4.6189,before,1.6611,4.5575,96374383.0
4.6687,20090915,0.06,600004.SSE,113098.46,1.1143,4.6189,4.5958,0.0163,4.6496,before,0.6536,4.6189,104163268.0
4.6457,20090916,-0.14,600004.SSE,89608.22,0.8828,4.6496,4.5383,0.0227,4.5805,before,-1.5152,4.6457,81518876.0
4.6764,20090917,0.17,600004.SSE,101753.81,1.0025,4.5805,4.5882,0.0187,4.6649,before,1.8681,4.5882,93882714.0
4.6841,20090918,-0.24,600004.SSE,115274.97,1.1357,4.6649,4.523,0.0345,4.5421,before,-2.589,4.6687,105864235.0
4.5805,20090921,0.06,600004.SSE,76794.34,0.7566,4.5421,4.4501,0.0288,4.5728,before,0.6645,4.5153,68648313.0
4.6649,20090922,0.13,600004.SSE,136177.33,1.3416,4.5728,4.5383,0.0275,4.638,before,1.4301,4.5498,125026672.0
4.6994,20090923,-0.26,600004.SSE,127693.38,1.2581,4.638,4.4769,0.0477,4.5076,before,-2.82,4.6457,116940481.0
4.5843,20090924,-0.09,600004.SSE,72215.54,0.7115,4.5076,4.4194,0.0368,4.4616,before,-1.0045,4.4769,64205706.0
4.4884,20090925,-0.03,600004.SSE,43491.56,0.4285,4.4616,4.4271,0.0135,4.4501,before,-0.3382,4.4731,38511843.0
4.4884,20090928,-0.23,600004.SSE,55394.69,0.5458,4.4501,4.312,0.0396,4.3311,before,-2.6018,4.4693,48582785.0
4.3580000000000005,20090929,-0.07,600004.SSE,50963.58,0.5021,4.3311,4.2621,0.0221,4.2966,before,-0.813,4.3542,43597022.0
4.4079,20090930,0.13,600004.SSE,50471.4,0.4973,4.2966,4.3235,0.0199,4.3618,before,1.5222,4.3235,43818028.0
4.5153,20091009,0.29,600004.SSE,66325.3,0.6535,4.3618,4.404,0.0254,4.5076,before,3.3449,4.4232,58970679.0
4.523,20091012,-0.07,600004.SSE,44752.72,0.4409,4.5076,4.4693,0.0123,4.4731,before,-0.7813,4.5153,39975235.0
4.523,20091013,0.09,600004.SSE,64259.19,0.6331,4.4731,4.4501,0.0169,4.5191,before,1.0124,4.4501,57440014.0
4.6035,20091014,0.11,600004.SSE,72928.72,0.7185,4.5191,4.5153,0.02,4.5728,before,1.2249,4.5191,66141419.0
4.6074,20091015,0.02,600004.SSE,62014.68,0.611,4.5728,4.5652,0.0099,4.5843,before,0.22,4.5805,56482569.0
4.6496,20091016,0.11,600004.SSE,108311.69,1.0671,4.5843,4.569,0.0176,4.638,before,1.2075,4.5843,99252505.0
4.6687,20091019,0.06,600004.SSE,97415.1,0.9598,4.638,4.5958,0.0163,4.6687,before,0.6508,4.6342,89915916.0
4.7033,20091020,0.02,600004.SSE,137870.27,1.3583,4.6687,4.6342,0.0151,4.6802,before,0.2155,4.6879,128054628.0
4.6841,20091021,-0.06,600004.SSE,78178.0,0.7702,4.6802,4.6342,0.0108,4.6496,before,-0.6452,4.6764,72447161.0
4.6841,20091022,0.04,600004.SSE,66257.5,0.6528,4.6496,4.6227,0.013000000000000001,4.6687,before,0.4329,4.6227,61374754.0
4.7493,20091023,0.13,600004.SSE,124447.65,1.2261,4.6687,4.6841,0.013999999999999999,4.734,before,1.4009,4.6841,116764678.0
4.7762,20091026,0.04,600004.SSE,91013.7,0.8967,4.734,4.6649,0.0234,4.757,before,0.4251,4.7416,85450040.0
4.8222,20091027,-0.17,600004.SSE,142915.06,1.4080000000000001,4.757,4.6534,0.0349,4.6687,before,-1.7989,4.7109,134748770.0
4.7416,20091028,0.13,600004.SSE,96932.98,0.955,4.6687,4.6342,0.0226,4.734,before,1.4009,4.6611,90404212.0
4.6994,20091029,-0.27,600004.SSE,99097.84,0.9763,4.734,4.5843,0.0244,4.5997,before,-2.8693,4.6687,91441925.0
4.6879,20091030,0.03,600004.SSE,59259.79,0.5838,4.5997,4.6035,0.0186,4.615,before,0.3282,4.638,54706807.0
4.6956,20091102,0.13,600004.SSE,80603.71,0.7941,4.615,4.5076,0.0403,4.6802,before,1.4177,4.5345,73939376.0
4.78,20091103,0.16,600004.SSE,139975.76,1.3791,4.6802,4.6534,0.0269,4.7608,before,1.7204,4.6764,131668178.0
4.7838,20091104,-0.02,600004.SSE,85179.55,0.8392,4.7608,4.7186,0.0137,4.7493,before,-0.2114,4.7685,80426720.0
4.8606,20091105,0.19,600004.SSE,150988.19,1.4876,4.7493,4.7416,0.0254,4.8452,before,2.0127,4.757,144714658.0
4.9066,20091106,-0.05,600004.SSE,120987.94,1.192,4.8452,4.8107,0.0197,4.8222,before,-0.5192,4.8797,116563477.0
4.8606,20091109,0.05,600004.SSE,74884.11,0.7378,4.8222,4.7992,0.0125,4.8452,before,0.5219,4.8299,71876200.0
4.9948,20091110,0.27,600004.SSE,167066.49,1.646,4.8452,4.8452,0.0312,4.9833,before,2.8037,4.8721,163313413.0
4.9756,20091111,-0.03,600004.SSE,80546.03,0.7936,4.9833,4.8912,0.0172,4.968,before,-0.303,4.9411,78991136.0
4.9948,20091112,-0.09,600004.SSE,80633.53,0.7944,4.968,4.9028,0.0193,4.9219,before,-0.9119,4.9756,79328919.0
4.9258,20091113,-0.07,600004.SSE,107898.04,1.063,4.9219,4.8068,0.0245,4.8874,before,-0.7157,4.9104,104259873.0
5.0524,20091116,0.29,600004.SSE,157842.4,1.5551,4.8874,4.8951,0.0319,5.0332,before,2.9866,4.9066,156248726.0
5.037,20091117,-0.08,600004.SSE,90157.05,0.8882,5.0332,4.968,0.013999999999999999,4.9910000000000005,before,-0.8,5.0332,89490598.0
5.0485,20091118,0.08,600004.SSE,110683.3,1.0905,4.9910000000000005,4.9833,0.0131,5.0332,before,0.8065,4.9948,110297202.0
5.0715,20091119,0.07,600004.SSE,136644.65,1.3463,5.0332,4.9948,0.015,5.0677,before,0.7,5.0332,136869456.0
5.1214,20091120,0.08,600004.SSE,126673.37,1.248,5.0677,5.0485,0.0149,5.1061,before,0.7944,5.0677,128134504.0
5.1559,20091123,0.09,600004.SSE,118324.25,1.1658,5.1061,5.0831,0.0148,5.1521,before,0.8867,5.1061,120449375.0
5.1828,20091124,-0.43,600004.SSE,167128.96,1.6466,5.1521,4.9066,0.0537,4.9373,before,-4.1992,5.1521,168213023.0
5.0639,20091125,0.2,600004.SSE,102193.56,1.0068,4.9373,4.8874,0.0357,5.037,before,2.0387,4.9449,101098816.0
5.0907,20091126,-0.37,600004.SSE,128350.74,1.2645,5.037,4.8414,0.05,4.849,before,-3.6963,5.0485,126874219.0
4.9066,20091127,-0.08,600004.SSE,92331.14,0.9097,4.849,4.7455,0.0332,4.8107,before,-0.8299,4.8068,88614687.0
5.0332,20091130,0.33,600004.SSE,86347.8,0.8507,4.8107,4.8145,0.045,4.9756,before,3.4519,4.8145,84505803.0
5.0332,20091201,0.06,600004.SSE,88825.91,0.8751,4.9756,4.9219,0.0222,5.0063,before,0.6067,4.9565,87861628.0
5.1329,20091202,0.17,600004.SSE,131731.95,1.2979,5.0063,5.0217,0.0221,5.0907,before,1.7085,5.0255,133052476.0
5.1137,20091203,0.01,600004.SSE,125317.9,1.2347,5.0907,5.0063,0.0208,5.0984,before,0.0988,5.0831,125949339.0
5.2519,20091204,0.28,600004.SSE,349914.89,3.4474,5.0984,5.0677,0.0365,5.2365,before,2.7641,5.0831,359527957.0
5.2787,20091207,0.0,600004.SSE,236872.57,2.3337,5.2365,5.1866,0.0173,5.2365,before,0.0,5.2595,246058146.0
5.2288,20091208,-0.25,600004.SSE,132745.26,1.3078,5.2365,5.0715,0.0298,5.1137,before,-2.4015,5.2288,135452183.0
5.1444,20091209,-0.07,600004.SSE,113033.11,1.1136,5.1137,5.0255,0.0226,5.0754,before,-0.6890000000000001,5.0485,114224162.0
5.2097,20091210,0.21,600004.SSE,172332.7,1.6979,5.0754,5.0677,0.0278,5.1828,before,2.0813,5.0907,176428857.0
5.2288,20091211,-0.15,600004.SSE,187419.96,1.8465,5.1828,5.0907,0.0262,5.1061,before,-1.4563,5.1828,193003646.0
5.225,20091214,0.21,600004.SSE,218735.01,2.155,5.1061,5.037,0.0365,5.2135,before,2.069,5.1137,223677214.0
5.2749,20091215,-0.12,600004.SSE,140630.06,1.3855,5.2135,5.1483,0.0241,5.1521,before,-1.1583,5.2749,145085837.0
5.1866,20091216,-0.12,600004.SSE,128669.25,1.2677,5.1521,5.0639,0.0244,5.0907,before,-1.1719,5.1636,131559102.0
5.1176,20091217,-0.4,600004.SSE,104770.82,1.0322,5.0907,4.8874,0.0455,4.8912,before,-3.9526,5.0907,103935161.0
4.9603,20091218,-0.09,600004.SSE,82051.27,0.8084,4.8912,4.8260000000000005,0.0278,4.8452,before,-0.9259,4.8912,79612110.0
4.9833,20091221,0.19,600004.SSE,82801.16,0.8158,4.8452,4.8375,0.0301,4.9411,before,1.973,4.8606,80967192.0
